"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX10981719","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056589","","40.71","1","114131","68516308","cel90","AMPLICON","METAGENOMIC","PCR"
"SRX10981718","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056588","","44.11","1","123737","74308690","cel89","AMPLICON","METAGENOMIC","PCR"
"SRX10981717","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056587","","30.83","1","85254","51222261","cel88","AMPLICON","METAGENOMIC","PCR"
"SRX10981716","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056586","","26.32","1","76242","45789919","cel87","AMPLICON","METAGENOMIC","PCR"
"SRX10981715","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056585","","34.75","1","95976","57626524","cel86","AMPLICON","METAGENOMIC","PCR"
"SRX10981714","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056582","","43.26","1","122495","73580040","cel85","AMPLICON","METAGENOMIC","PCR"
"SRX10981713","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056583","","38.52","1","107646","64649686","cel84","AMPLICON","METAGENOMIC","PCR"
"SRX10981712","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056584","","32.67","1","92871","55789998","cel83","AMPLICON","METAGENOMIC","PCR"
"SRX10981711","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056581","","41.21","1","116901","70219454","cel82","AMPLICON","METAGENOMIC","PCR"
"SRX10981710","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056580","","39.41","1","108561","65230587","cel81","AMPLICON","METAGENOMIC","PCR"
"SRX10981709","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056579","","32.22","1","88612","53238672","cel9","AMPLICON","METAGENOMIC","PCR"
"SRX10981708","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056578","","42.21","1","116702","70130311","cel80","AMPLICON","METAGENOMIC","PCR"
"SRX10981707","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056577","","62.66","1","174620","104924427","cel79","AMPLICON","METAGENOMIC","PCR"
"SRX10981706","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056576","","43.37","1","116912","70255966","cel78","AMPLICON","METAGENOMIC","PCR"
"SRX10981705","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056575","","44.51","1","124161","74612703","cwel77","AMPLICON","METAGENOMIC","PCR"
"SRX10981704","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056574","","52.88","1","146579","88084593","cel76","AMPLICON","METAGENOMIC","PCR"
"SRX10981703","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056573","","64.33","1","172085","103340028","cel75","AMPLICON","METAGENOMIC","PCR"
"SRX10981702","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056572","","44.44","1","120502","72374195","cel74","AMPLICON","METAGENOMIC","PCR"
"SRX10981701","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056571","","48.05","1","127857","76836254","cel73","AMPLICON","METAGENOMIC","PCR"
"SRX10981700","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056570","","48.21","1","130977","78693507","cel72","AMPLICON","METAGENOMIC","PCR"
"SRX10981699","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056569","","48.04","1","131328","78890128","cel71","AMPLICON","METAGENOMIC","PCR"
"SRX10981698","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056568","","30.28","1","78668","47271516","cel8","AMPLICON","METAGENOMIC","PCR"
"SRX10981697","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056567","","59.6","1","164313","98722374","cel70","AMPLICON","METAGENOMIC","PCR"
"SRX10981696","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056566","","28.28","1","77879","46785134","cel69","AMPLICON","METAGENOMIC","PCR"
"SRX10981695","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056565","","52.22","1","140498","84414492","cel68","AMPLICON","METAGENOMIC","PCR"
"SRX10981694","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056564","","42.52","1","115558","69413349","cel67","AMPLICON","METAGENOMIC","PCR"
"SRX10981693","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056562","","65.56","1","175975","105644491","cel66","AMPLICON","METAGENOMIC","PCR"
"SRX10981692","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056563","","50.84","1","138154","82984301","cel65","AMPLICON","METAGENOMIC","PCR"
"SRX10981691","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056561","","36.86","1","90349","54292725","cel64","AMPLICON","METAGENOMIC","PCR"
"SRX10981690","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056560","","52.63","1","143685","86333439","cel63","AMPLICON","METAGENOMIC","PCR"
"SRX10981689","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056558","","48.07","1","131804","79188341","cel62","AMPLICON","METAGENOMIC","PCR"
"SRX10981688","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056559","","49.46","1","134308","80669543","cel61","AMPLICON","METAGENOMIC","PCR"
"SRX10981687","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056557","","64.76","1","178830","107456407","cel7","AMPLICON","METAGENOMIC","PCR"
"SRX10981686","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056556","","57.63","1","155230","93229400","cel60","AMPLICON","METAGENOMIC","PCR"
"SRX10981685","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056555","","62.41","1","169668","101958050","cel59","AMPLICON","METAGENOMIC","PCR"
"SRX10981684","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056554","","39.62","1","106742","64141138","cel58","AMPLICON","METAGENOMIC","PCR"
"SRX10981683","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056553","","37.19","1","102976","61839456","cel57","AMPLICON","METAGENOMIC","PCR"
"SRX10981682","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056552","","45.81","1","123664","74278871","cel56","AMPLICON","METAGENOMIC","PCR"
"SRX10981681","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056551","","51.04","1","139203","83544199","cel55","AMPLICON","METAGENOMIC","PCR"
"SRX10981680","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056550","","53.29","1","144509","86783192","cel54","AMPLICON","METAGENOMIC","PCR"
"SRX10981679","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056549","","54.5","1","151129","90805811","cel53","AMPLICON","METAGENOMIC","PCR"
"SRX10981678","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056548","","58.89","1","161334","96913706","cel52","AMPLICON","METAGENOMIC","PCR"
"SRX10981677","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056547","","50.05","1","136331","81823995","cel51","AMPLICON","METAGENOMIC","PCR"
"SRX10981676","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056546","","25.35","1","68913","41406701","cel6","AMPLICON","METAGENOMIC","PCR"
"SRX10981675","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056545","","57","1","154483","92776353","cel50","AMPLICON","METAGENOMIC","PCR"
"SRX10981674","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056544","","56.75","1","152462","91594186","cel49","AMPLICON","METAGENOMIC","PCR"
"SRX10981673","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056543","","45.68","1","124076","74549712","cel48","AMPLICON","METAGENOMIC","PCR"
"SRX10981672","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056542","","43.59","1","118254","71042961","cel47","AMPLICON","METAGENOMIC","PCR"
"SRX10981671","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056541","","36.05","1","97356","58486591","cel46","AMPLICON","METAGENOMIC","PCR"
"SRX10981670","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056540","","24","1","67268","40419077","cel45","AMPLICON","METAGENOMIC","PCR"
"SRX10981669","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056539","","39.1","1","107017","64300585","cel44","AMPLICON","METAGENOMIC","PCR"
"SRX10981668","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056538","","48.59","1","134847","81019573","cel43","AMPLICON","METAGENOMIC","PCR"
"SRX10981667","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056537","","50.34","1","136246","81738023","cel42","AMPLICON","METAGENOMIC","PCR"
"SRX10981666","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056536","","27.23","1","73117","43916305","cel41","AMPLICON","METAGENOMIC","PCR"
"SRX10981665","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056535","","33.08","1","91732","55106369","cel5","AMPLICON","METAGENOMIC","PCR"
"SRX10981664","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056533","","47.07","1","122035","73286977","cel40","AMPLICON","METAGENOMIC","PCR"
"SRX10981663","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056534","","52.19","1","138040","82937909","cel39","AMPLICON","METAGENOMIC","PCR"
"SRX10981662","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056532","","51.76","1","140687","84546187","cel38","AMPLICON","METAGENOMIC","PCR"
"SRX10981661","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056531","","67.43","1","183886","110509586","cel37","AMPLICON","METAGENOMIC","PCR"
"SRX10981660","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056530","","36.44","1","97615","58640557","cel36","AMPLICON","METAGENOMIC","PCR"
"SRX10981659","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056529","","19.46","1","51768","31103077","cel35","AMPLICON","METAGENOMIC","PCR"
"SRX10981658","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056528","","37.18","1","98939","59433021","cel34","AMPLICON","METAGENOMIC","PCR"
"SRX10981657","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056527","","24.53","1","67428","40479439","cel33","AMPLICON","METAGENOMIC","PCR"
"SRX10981656","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056526","","13.72","1","35400","21263541","cel32","AMPLICON","METAGENOMIC","PCR"
"SRX10981655","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056524","","20.96","1","55693","33459542","cel31","AMPLICON","METAGENOMIC","PCR"
"SRX10981654","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056525","","45.24","1","124099","74584409","cel4","AMPLICON","METAGENOMIC","PCR"
"SRX10981653","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056523","","38.28","1","101109","60737511","cel30","AMPLICON","METAGENOMIC","PCR"
"SRX10981652","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056522","","23.89","1","64002","38452542","cel29","AMPLICON","METAGENOMIC","PCR"
"SRX10981651","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056521","","31.12","1","81811","49162568","cel28","AMPLICON","METAGENOMIC","PCR"
"SRX10981650","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056520","","29.92","1","78907","47397644","cel27","AMPLICON","METAGENOMIC","PCR"
"SRX10981649","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056519","","35.55","1","95034","57091107","cel26","AMPLICON","METAGENOMIC","PCR"
"SRX10981648","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056518","","28.85","1","76376","45868228","cel25","AMPLICON","METAGENOMIC","PCR"
"SRX10981647","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056517","","45.22","1","125795","75561921","cel14","AMPLICON","METAGENOMIC","PCR"
"SRX10981646","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056516","","36.17","1","99154","59587540","cel130","AMPLICON","METAGENOMIC","PCR"
"SRX10981645","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056514","","30.56","1","84153","50532422","cel129","AMPLICON","METAGENOMIC","PCR"
"SRX10981644","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056515","","34.27","1","93177","55969608","cel128","AMPLICON","METAGENOMIC","PCR"
"SRX10981643","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056513","","40.4","1","108722","65338395","cel127","AMPLICON","METAGENOMIC","PCR"
"SRX10981642","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056512","","33.8","1","94366","56695292","cel126","AMPLICON","METAGENOMIC","PCR"
"SRX10981641","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056511","","47.55","1","132579","79645713","cel125","AMPLICON","METAGENOMIC","PCR"
"SRX10981640","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056510","","53.63","1","150648","90487910","cel124","AMPLICON","METAGENOMIC","PCR"
"SRX10981639","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056509","","57.53","1","157383","94559581","cel123","AMPLICON","METAGENOMIC","PCR"
"SRX10981638","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056508","","28.84","1","79611","47799491","cel122","AMPLICON","METAGENOMIC","PCR"
"SRX10981637","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056507","","19.77","1","55252","33184005","cel121","AMPLICON","METAGENOMIC","PCR"
"SRX10981636","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056506","","46.18","1","128248","77007329","cel13","AMPLICON","METAGENOMIC","PCR"
"SRX10981635","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056505","","47.12","1","132089","79297198","cel120","AMPLICON","METAGENOMIC","PCR"
"SRX10981634","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056504","","30.29","1","85049","51068055","cel119","AMPLICON","METAGENOMIC","PCR"
"SRX10981633","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056503","","34.62","1","97411","58484148","cel118","AMPLICON","METAGENOMIC","PCR"
"SRX10981632","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056502","","45.28","1","123902","74410208","cel117","AMPLICON","METAGENOMIC","PCR"
"SRX10981631","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056501","","33.53","1","92795","55749739","cel116","AMPLICON","METAGENOMIC","PCR"
"SRX10981630","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056500","","53.34","1","145803","87522422","cel115","AMPLICON","METAGENOMIC","PCR"
"SRX10981629","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056499","","25.99","1","70548","42367683","cel114","AMPLICON","METAGENOMIC","PCR"
"SRX10981628","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056498","","26.49","1","71618","42979662","cel113","AMPLICON","METAGENOMIC","PCR"
"SRX10981627","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056497","","52.18","1","141405","84959721","cel112","AMPLICON","METAGENOMIC","PCR"
"SRX10981626","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056496","","20.19","1","56193","33737430","cel111","AMPLICON","METAGENOMIC","PCR"
"SRX10981625","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056495","","34.52","1","95142","57161808","cel12","AMPLICON","METAGENOMIC","PCR"
"SRX10981624","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056494","","28.6","1","76650","46035430","cel110","AMPLICON","METAGENOMIC","PCR"
"SRX10981623","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056493","","34","1","93939","56421513","cel109","AMPLICON","METAGENOMIC","PCR"
"SRX10981622","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056492","","32.51","1","89733","53897565","cel108","AMPLICON","METAGENOMIC","PCR"
"SRX10981621","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056491","","32.05","1","89066","53507803","cel107","AMPLICON","METAGENOMIC","PCR"
"SRX10981620","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056490","","30.62","1","83288","50044545","cel106","AMPLICON","METAGENOMIC","PCR"
"SRX10981619","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056489","","36.74","1","98265","58999657","cel105","AMPLICON","METAGENOMIC","PCR"
"SRX10981618","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056488","","38.69","1","104994","63088498","cel104","AMPLICON","METAGENOMIC","PCR"
"SRX10981617","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056487","","39.71","1","107754","64746868","cel103","AMPLICON","METAGENOMIC","PCR"
"SRX10981616","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056486","","39.29","1","107604","64638438","cel102","AMPLICON","METAGENOMIC","PCR"
"SRX10981615","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056485","","32.28","1","88980","53439427","cel101","AMPLICON","METAGENOMIC","PCR"
"SRX10981614","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056484","","51.69","1","142512","85622544","cel11","AMPLICON","METAGENOMIC","PCR"
"SRX10981613","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056483","","42.15","1","117936","70804547","cel2","AMPLICON","METAGENOMIC","PCR"
"SRX10981612","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056482","","31.28","1","83607","50240894","cel1","AMPLICON","METAGENOMIC","PCR"
