"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX3837774","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085084","","48.68","1","172026","86357052","EV240","AMPLICON","METAGENOMIC","PCR"
"SRX3837773","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085085","","32.02","1","107315","53872130","EV239","AMPLICON","METAGENOMIC","PCR"
"SRX3837772","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085083","","21.26","1","72384","36336768","EV238","AMPLICON","METAGENOMIC","PCR"
"SRX3837771","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085082","","40.58","1","140085","70322670","EV237","AMPLICON","METAGENOMIC","PCR"
"SRX3837770","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085080","","25.23","1","102489","51449478","Justin15","AMPLICON","METAGENOMIC","PCR"
"SRX3837769","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085081","","19.52","1","80397","40359294","Justin14","AMPLICON","METAGENOMIC","PCR"
"SRX3837768","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085079","","32.29","1","124325","62411150","JM123.9","AMPLICON","METAGENOMIC","PCR"
"SRX3837767","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085078","","38.59","1","148003","74297506","JM123.1","AMPLICON","METAGENOMIC","PCR"
"SRX3837766","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085077","","30.63","1","126284","63394568","JM19.4","AMPLICON","METAGENOMIC","PCR"
"SRX3837765","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085076","","39.66","1","152174","76391348","JM123.7","AMPLICON","METAGENOMIC","PCR"
"SRX3837764","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085075","","25.54","1","97923","49157346","JM123.3","AMPLICON","METAGENOMIC","PCR"
"SRX3837763","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085074","","30.26","1","117524","58997048","JM123.4","AMPLICON","METAGENOMIC","PCR"
"SRX3837762","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085072","","42.3","1","163294","81973588","JM123.5","AMPLICON","METAGENOMIC","PCR"
"SRX3837761","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085073","","40.7","1","156858","78742716","JM123.2","AMPLICON","METAGENOMIC","PCR"
"SRX3837760","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085071","","25.96","1","102468","51438936","JM19.5","AMPLICON","METAGENOMIC","PCR"
"SRX3837759","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","human gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085070","","29","1","111472","55958944","JM123.10","AMPLICON","METAGENOMIC","PCR"
"SRX3837758","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085069","","19.39","1","68808","34541616","EV235","AMPLICON","METAGENOMIC","PCR"
"SRX3837757","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085068","","23.48","1","78153","39232806","EV236","AMPLICON","METAGENOMIC","PCR"
"SRX3837756","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085067","","26.43","1","93793","47084086","EV233","AMPLICON","METAGENOMIC","PCR"
"SRX3837755","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085066","","29.85","1","106250","53337500","EV234","AMPLICON","METAGENOMIC","PCR"
"SRX3837754","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085065","","7.77","1","29586","14852172","AC159.7","AMPLICON","METAGENOMIC","PCR"
"SRX3837753","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085064","","7.43","1","27829","13970158","AC159.8","AMPLICON","METAGENOMIC","PCR"
"SRX3837752","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085063","","31.27","1","111553","55999606","EV231","AMPLICON","METAGENOMIC","PCR"
"SRX3837751","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085102","","24.08","1","85669","43005838","EV232","AMPLICON","METAGENOMIC","PCR"
"SRX3837750","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085062","","7.38","1","27350","13729700","AC159.5","AMPLICON","METAGENOMIC","PCR"
"SRX3837749","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085061","","5.29","1","19795","9937090","AC159.6","AMPLICON","METAGENOMIC","PCR"
"SRX3837748","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085060","","23.25","1","88662","44508324","JM57.1","AMPLICON","METAGENOMIC","PCR"
"SRX3837747","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085059","","25.12","1","94471","47424442","JM57.2","AMPLICON","METAGENOMIC","PCR"
"SRX3837746","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085058","","24.94","1","91049","45706598","JM57.5","AMPLICON","METAGENOMIC","PCR"
"SRX3837745","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085057","","34.84","1","130562","65542124","JM57.6","AMPLICON","METAGENOMIC","PCR"
"SRX3837744","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085056","","25.07","1","95117","47748734","JM57.7","AMPLICON","METAGENOMIC","PCR"
"SRX3837743","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085055","","33.4","1","125345","62923190","JM57.8","AMPLICON","METAGENOMIC","PCR"
"SRX3837742","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085054","","40.59","1","152277","76443054","JM57.9","AMPLICON","METAGENOMIC","PCR"
"SRX3837741","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085053","","26.13","1","102465","51437430","Justin19","AMPLICON","METAGENOMIC","PCR"
"SRX3837740","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085052","","15.01","1","58555","29394610","Justin20","AMPLICON","METAGENOMIC","PCR"
"SRX3837739","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085051","","13.75","1","55514","27868028","Justin21","AMPLICON","METAGENOMIC","PCR"
"SRX3837738","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085050","","14.12","1","53121","26666742","AC159.4","AMPLICON","METAGENOMIC","PCR"
"SRX3837737","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085049","","14.68","1","55682","27952364","AC159.10","AMPLICON","METAGENOMIC","PCR"
"SRX3837736","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085048","","25.08","1","86418","43381836","EV228","AMPLICON","METAGENOMIC","PCR"
"SRX3837735","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085047","","12.35","1","45052","22616104","AC159.3","AMPLICON","METAGENOMIC","PCR"
"SRX3837734","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085046","","11.96","1","45385","22783270","AC159.9","AMPLICON","METAGENOMIC","PCR"
"SRX3837733","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085045","","27.4","1","97194","48791388","EV227","AMPLICON","METAGENOMIC","PCR"
"SRX3837732","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085044","","12.74","1","48077","24134654","AC159.1","AMPLICON","METAGENOMIC","PCR"
"SRX3837731","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085043","","12.99","1","48169","24180838","AC159.2","AMPLICON","METAGENOMIC","PCR"
"SRX3837730","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085042","","30.04","1","106106","53265212","EV229","AMPLICON","METAGENOMIC","PCR"
"SRX3837729","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","mouse gut metagenome","Illumina MiSeq","McMaster University","SRP136344","16S RNA gene sequencing of fecal samples from celiac patients and healthy volunteers, small intestinal washes from mice colonized with human stool samples and small intestinal washes from clean SPF mice colonized with Pseudomonas aeruginosa.","SRS3085041","","29.54","1","105701","53061902","EV230","AMPLICON","METAGENOMIC","PCR"
