"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX14372619","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185415","","16.86","1","64572","32415144","run271-MC271-52","AMPLICON","METAGENOMIC","PCR"
"SRX14372618","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185414","","31.6","1","120076","60278152","run263-MC-263-R2F63","AMPLICON","METAGENOMIC","PCR"
"SRX14372617","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185417","","23.15","1","87181","43764862","run263-MC-263-R2F62","AMPLICON","METAGENOMIC","PCR"
"SRX14372616","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185413","","34.79","1","130897","65710294","run263-MC-263-R2F56","AMPLICON","METAGENOMIC","PCR"
"SRX14372615","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185412","","21.21","1","81182","40753364","run263-MC-263-R2F53","AMPLICON","METAGENOMIC","PCR"
"SRX14372614","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185411","","1.06","1","3766","1890532","run263-MC-263-R2F50","AMPLICON","METAGENOMIC","PCR"
"SRX14372613","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185410","","8.94","1","34605","17371710","run263-MC-263-R2F49","AMPLICON","METAGENOMIC","PCR"
"SRX14372612","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185409","","23.03","1","89253","44805006","Run341-EV502","AMPLICON","METAGENOMIC","PCR"
"SRX14372611","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185408","","12.57","1","46167","23175834","Run341-EV501","AMPLICON","METAGENOMIC","PCR"
"SRX14372610","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185407","","24.73","1","94422","47399844","Run341-EV500","AMPLICON","METAGENOMIC","PCR"
"SRX14372609","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185406","","23.94","1","75575","38543250","LR171-EV213","AMPLICON","METAGENOMIC","PCR"
"SRX14372608","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185405","","25.48","1","97693","49041886","Run341-EV499","AMPLICON","METAGENOMIC","PCR"
"SRX14372607","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185404","","29.99","1","119871","60175242","Run341-EV498","AMPLICON","METAGENOMIC","PCR"
"SRX14372606","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185403","","25.96","1","97430","48909860","Run341-EV497","AMPLICON","METAGENOMIC","PCR"
"SRX14372605","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185402","","18.4","1","66028","33146056","Run341-EV496","AMPLICON","METAGENOMIC","PCR"
"SRX14372604","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185401","","26.96","1","98068","49230136","Run341-EV495","AMPLICON","METAGENOMIC","PCR"
"SRX14372603","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185400","","13.47","1","52805","26508110","Run341-EV494","AMPLICON","METAGENOMIC","PCR"
"SRX14372602","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185398","","31.32","1","115599","58030698","Run341-EV493","AMPLICON","METAGENOMIC","PCR"
"SRX14372601","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185399","","8.45","1","29640","14879280","Run341-EV492","AMPLICON","METAGENOMIC","PCR"
"SRX14372600","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185397","","12.11","1","41975","21071450","Run341-EV491","AMPLICON","METAGENOMIC","PCR"
"SRX14372599","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185396","","3.75","1","14147","7101794","Run341-EV490","AMPLICON","METAGENOMIC","PCR"
"SRX14372598","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185395","","16.98","1","53636","27354360","LR171-EV212","AMPLICON","METAGENOMIC","PCR"
"SRX14372597","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185394","","1.12","1","3694","1854388","Run341-EV489","AMPLICON","METAGENOMIC","PCR"
"SRX14372596","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185393","","11.15","1","41560","20863120","Run341-EV488","AMPLICON","METAGENOMIC","PCR"
"SRX14372595","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185392","","4.68","1","15877","7970254","Run341-EV487","AMPLICON","METAGENOMIC","PCR"
"SRX14372594","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185391","","34.73","1","123821","62158142","Run999-EV455","AMPLICON","METAGENOMIC","PCR"
"SRX14372593","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185390","","29.84","1","100911","50657322","Run999-EV454","AMPLICON","METAGENOMIC","PCR"
"SRX14372592","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185389","","29.35","1","96398","48391796","Run999-EV453","AMPLICON","METAGENOMIC","PCR"
"SRX14372591","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185387","","27.61","1","101472","50938944","Run999-EV452","AMPLICON","METAGENOMIC","PCR"
"SRX14372590","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185388","","34.12","1","123816","62155632","Run999-EV451","AMPLICON","METAGENOMIC","PCR"
"SRX14372589","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185386","","39.11","1","137786","69168572","Run999-EV450","AMPLICON","METAGENOMIC","PCR"
"SRX14372588","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185385","","23.72","1","83366","41849732","Run999-EV449","AMPLICON","METAGENOMIC","PCR"
"SRX14372587","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185384","","11.54","1","46198","24369749","run308-MC308-7","AMPLICON","METAGENOMIC","PCR"
"SRX14372586","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185383","","10.63","1","42312","22325364","run308-MC308-6","AMPLICON","METAGENOMIC","PCR"
"SRX14372585","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185381","","26.11","1","104287","54660593","run308-MC308-5","AMPLICON","METAGENOMIC","PCR"
"SRX14372584","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185382","","10.79","1","42705","22596095","run308-MC308-4","AMPLICON","METAGENOMIC","PCR"
"SRX14372583","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185380","","15.54","1","60476","31578437","run308-MC308-3","AMPLICON","METAGENOMIC","PCR"
"SRX14372582","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185379","","28.21","1","96944","48665888","LR177-EV218","AMPLICON","METAGENOMIC","PCR"
"SRX14372581","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185377","","6.47","1","25354","13177628","run308-MC308-20","AMPLICON","METAGENOMIC","PCR"
"SRX14372580","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185376","","10.15","1","40649","21005376","run308-MC308-2","AMPLICON","METAGENOMIC","PCR"
"SRX14372579","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185378","","6.05","1","24080","12613025","run308-MC308-19","AMPLICON","METAGENOMIC","PCR"
"SRX14372578","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185375","","16.3","1","65421","34263905","run308-MC308-18","AMPLICON","METAGENOMIC","PCR"
"SRX14372577","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185374","","6.07","1","24120","12716671","run308-MC308-17","AMPLICON","METAGENOMIC","PCR"
"SRX14372576","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185373","","20.47","1","81777","42231894","run308-MC308-16","AMPLICON","METAGENOMIC","PCR"
"SRX14372575","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185372","","2.11","1","8141","4314979","run308-MC308-15","AMPLICON","METAGENOMIC","PCR"
"SRX14372574","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185370","","8.48","1","33988","17934784","run308-MC308-14","AMPLICON","METAGENOMIC","PCR"
"SRX14372573","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185371","","21.4","1","85783","45448725","run308-MC308-13","AMPLICON","METAGENOMIC","PCR"
"SRX14372572","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185369","","20.46","1","81694","43192560","run308-MC308-12","AMPLICON","METAGENOMIC","PCR"
"SRX14372571","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185368","","6.36","1","19318","9852180","LR171-EV217","AMPLICON","METAGENOMIC","PCR"
"SRX14372570","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185367","","1.84","1","6956","3547912","run308-MC308-11","AMPLICON","METAGENOMIC","PCR"
"SRX14372569","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185366","","14.45","1","58049","30463485","run308-MC308-10","AMPLICON","METAGENOMIC","PCR"
"SRX14372568","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185364","","30.25","1","122157","64007292","run308-MC308-1","AMPLICON","METAGENOMIC","PCR"
"SRX14372567","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185365","","21.07","1","79203","39759906","run271-MC271-78","AMPLICON","METAGENOMIC","PCR"
"SRX14372566","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185363","","15.93","1","59835","30037170","run271-MC271-77","AMPLICON","METAGENOMIC","PCR"
"SRX14372565","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185362","","42.6","1","164774","82716548","run271-MC271-76","AMPLICON","METAGENOMIC","PCR"
"SRX14372564","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185361","","28.51","1","107421","53925342","run271-MC271-75","AMPLICON","METAGENOMIC","PCR"
"SRX14372563","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185360","","37.15","1","137450","68999900","run271-MC271-74","AMPLICON","METAGENOMIC","PCR"
"SRX14372562","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185358","","32.45","1","123646","62070292","run271-MC271-73","AMPLICON","METAGENOMIC","PCR"
"SRX14372561","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185359","","30.63","1","109459","54948418","run271-MC271-71","AMPLICON","METAGENOMIC","PCR"
"SRX14372560","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185357","","16.85","1","52214","26629140","LR171-EV215","AMPLICON","METAGENOMIC","PCR"
"SRX14372559","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185356","","42.01","1","161433","81039366","run271-MC271-69","AMPLICON","METAGENOMIC","PCR"
"SRX14372558","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185355","","32.84","1","124474","62485948","run271-MC271-68","AMPLICON","METAGENOMIC","PCR"
"SRX14372557","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185354","","40.7","1","154403","77510306","run271-MC271-67","AMPLICON","METAGENOMIC","PCR"
"SRX14372556","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185352","","25.22","1","95976","48179952","run271-MC271-66","AMPLICON","METAGENOMIC","PCR"
"SRX14372555","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185353","","12.56","1","48864","24529728","Run341-EV486","AMPLICON","METAGENOMIC","PCR"
"SRX14372554","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185351","","6.05","1","22259","11174018","Run341-EV485","AMPLICON","METAGENOMIC","PCR"
"SRX14372553","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185350","","17.48","1","67421","33845342","Run341-EV484","AMPLICON","METAGENOMIC","PCR"
"SRX14372552","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185349","","29.51","1","114347","57402194","Run341-EV483","AMPLICON","METAGENOMIC","PCR"
"SRX14372551","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185347","","26.28","1","100611","50506722","Run341-EV482","AMPLICON","METAGENOMIC","PCR"
"SRX14372550","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185348","","0.76","1","2462","1235924","Run341-EV481","AMPLICON","METAGENOMIC","PCR"
"SRX14372549","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185346","","16.77","1","62747","31498994","Run341-EV480","AMPLICON","METAGENOMIC","PCR"
"SRX14372548","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185345","","13.18","1","41224","21024240","LR171-EV211","AMPLICON","METAGENOMIC","PCR"
"SRX14372547","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185343","","9.95","1","39233","19694966","Run341-EV479","AMPLICON","METAGENOMIC","PCR"
"SRX14372546","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185344","","3.15","1","11348","5696696","Run341-EV478","AMPLICON","METAGENOMIC","PCR"
"SRX14372545","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185342","","6.36","1","22935","11513370","Run341-EV477","AMPLICON","METAGENOMIC","PCR"
"SRX14372544","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185341","","13.25","1","48167","24179834","Run341-EV476","AMPLICON","METAGENOMIC","PCR"
"SRX14372543","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185340","","25.25","1","99619","50008738","Run341-EV475","AMPLICON","METAGENOMIC","PCR"
"SRX14372542","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185339","","27.65","1","108286","54359572","Run341-EV474","AMPLICON","METAGENOMIC","PCR"
"SRX14372541","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185338","","19","1","71397","35841294","Run341-EV473","AMPLICON","METAGENOMIC","PCR"
"SRX14372540","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185337","","20.36","1","78672","39493344","Run341-EV472","AMPLICON","METAGENOMIC","PCR"
"SRX14372539","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185336","","36.47","1","140805","70684110","Run341-EV471","AMPLICON","METAGENOMIC","PCR"
"SRX14372538","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185335","","32.76","1","124808","62653616","Run341-EV470","AMPLICON","METAGENOMIC","PCR"
"SRX14372537","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185334","","8.17","1","26942","13524884","LR177-EV206","AMPLICON","METAGENOMIC","PCR"
"SRX14372536","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185333","","14.95","1","57646","28938292","Run341-EV469","AMPLICON","METAGENOMIC","PCR"
"SRX14372535","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185331","","14.55","1","55973","28098446","Run341-EV468","AMPLICON","METAGENOMIC","PCR"
"SRX14372534","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185332","","17.72","1","59478","29857956","Run999-EV463","AMPLICON","METAGENOMIC","PCR"
"SRX14372533","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185330","","21.23","1","75440","37870880","Run999-EV462","AMPLICON","METAGENOMIC","PCR"
"SRX14372532","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185328","","23.52","1","80126","40223252","Run999-EV461","AMPLICON","METAGENOMIC","PCR"
"SRX14372531","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185329","","18.24","1","63341","31797182","Run999-EV460","AMPLICON","METAGENOMIC","PCR"
"SRX14372530","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185327","","36.12","1","124005","62250510","Run999-EV459","AMPLICON","METAGENOMIC","PCR"
"SRX14372529","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185326","","31.21","1","103862","52138724","Run999-EV458","AMPLICON","METAGENOMIC","PCR"
"SRX14372528","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185325","","28.11","1","93308","46840616","Run999-EV457","AMPLICON","METAGENOMIC","PCR"
"SRX14372527","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185324","","21.47","1","68639","34456778","Run999-EV456","AMPLICON","METAGENOMIC","PCR"
"SRX14372526","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185323","","4.85","1","15225","7764750","LR171-EV205","AMPLICON","METAGENOMIC","PCR"
"SRX14372525","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185322","","32.92","1","106248","54186480","LR171-EV192","AMPLICON","METAGENOMIC","PCR"
"SRX14372524","16S rRNA gene sequencing from human samples","gut metagenome","Illumina MiSeq","McMaster University","SRP362541","Biogeographic variation and functional pathways of the gut microbiota in celiac disease","SRS12185321","","28.24","1","91446","46637460","LR171-EV191","AMPLICON","METAGENOMIC","PCR"
