"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX8292785","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614024","","7.09","1","23646","11870292","sample_18_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292784","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614023","","8.02","1","26549","13327598","sample_17_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292783","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614022","","4.55","1","15271","7666042","sample_2_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292782","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614021","","8.54","1","28560","14337120","sample_17_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292781","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614020","","9.11","1","29816","14967632","sample_17_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292780","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614019","","8.78","1","29701","14909902","sample_16_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292779","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614018","","7.69","1","26393","13249286","sample_16_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292778","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614017","","12","1","40251","20206002","sample_16_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292777","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614016","","8.9","1","29503","14810506","sample_15_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292776","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614015","","8.5","1","28245","14178990","sample_15_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292775","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614014","","8.52","1","27364","13736728","sample_15_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292774","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614013","","10.07","1","33897","17016294","sample_14_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292773","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614012","","6.35","1","21798","10942596","sample_14_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292772","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614011","","7.08","1","24802","12450604","sample_2_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292771","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614010","","7.36","1","23631","11862762","sample_68_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292770","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614009","","8.16","1","27239","13673978","sample_68_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292769","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614008","","7.71","1","25042","12571084","sample_67_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292768","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614007","","7.67","1","25288","12694576","sample_67_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292767","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614006","","7.53","1","25085","12592670","sample_66_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292766","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614005","","6.62","1","22442","11265884","sample_66_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292765","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614004","","6.99","1","22845","11468190","sample_65_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292764","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614003","","5.43","1","18013","9042526","sample_65_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292763","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614002","","8.47","1","26896","13501792","sample_64_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292762","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614001","","6.6","1","21979","11033458","sample_64_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292761","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614000","","7.12","1","23412","11752824","sample_35_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292760","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613999","","3.31","1","10939","5491378","sample_34_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292759","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613998","","5.06","1","17521","8795542","sample_34_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292758","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613997","","8.42","1","28528","14321056","sample_11_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292757","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613996","","7.52","1","25997","13050494","sample_2_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292756","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613995","","6.27","1","20699","10390898","sample_34_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292755","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613994","","6.07","1","20265","10173030","sample_33_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292754","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613993","","6.44","1","22154","11121308","sample_33_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292753","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613992","","6.86","1","22764","11427528","sample_33_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292752","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613991","","9.22","1","31465","15795430","sample_32_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292751","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613990","","4.81","1","15878","7970756","sample_32_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292750","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613989","","8.56","1","28711","14412922","sample_32_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292749","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613988","","8.3","1","27328","13718656","sample_31_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292748","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613987","","7.6","1","25976","13039952","sample_31_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292747","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613986","","6.4","1","21621","10853742","sample_31_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292746","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613985","","3.53","1","11650","5848300","sample_10_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292745","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613984","","8.06","1","27108","13608216","sample_30_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292744","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613983","","5.87","1","19867","9973234","sample_30_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292743","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613982","","6.75","1","22858","11474716","sample_30_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292742","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613981","","6.77","1","22381","11235262","sample_29_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292741","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613980","","5.24","1","18059","9065618","sample_29_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292740","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613979","","5.37","1","18190","9131380","sample_29_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292739","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613978","","7.87","1","26898","13502796","sample_28_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292738","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613977","","4.71","1","16089","8076678","sample_28_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292737","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613976","","5.15","1","17747","8908994","sample_28_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292736","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613975","","7.08","1","23421","11757342","sample_27_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292735","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613974","","10.27","1","36468","18306936","sample_10_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292734","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613973","","4.16","1","14163","7109826","sample_27_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292733","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613972","","5.55","1","18629","9351758","sample_27_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292732","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613971","","3.44","1","11192","5618384","sample_26_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292731","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613970","","4.78","1","15876","7969752","sample_26_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292730","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613969","","8.06","1","27125","13616750","sample_26_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292729","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613967","","6.71","1","23703","11898906","sample_5_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292728","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613968","","5.45","1","17771","8921042","sample_44_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292727","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613966","","8.43","1","27304","13706608","sample_43_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292726","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613965","","5.89","1","19371","9724242","sample_43_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292725","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613964","","5.78","1","18729","9401958","sample_43_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292724","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613963","","3.47","1","11348","5696696","sample_42_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292723","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613962","","6.26","1","20916","10499832","sample_42_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292722","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613961","","6.9","1","22686","11388372","sample_42_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292721","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613960","","8.19","1","26606","13356212","sample_41_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292720","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613959","","6.86","1","23268","11680536","sample_41_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292719","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613958","","6.71","1","21746","10916492","sample_41_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292718","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613957","","8.07","1","27120","13614240","sample_5_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292717","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613956","","7.79","1","25912","13007824","sample_40_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292716","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613955","","5.81","1","18987","9531474","sample_40_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292715","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613954","","7.97","1","26381","13243262","sample_40_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292714","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613953","","7.18","1","23405","11749310","sample_39_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292713","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613952","","5.28","1","17639","8854778","sample_39_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292712","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613951","","7.62","1","25162","12631324","sample_39_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292711","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613950","","6.02","1","19878","9978756","sample_38_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292710","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613949","","6.05","1","19863","9971226","sample_38_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292709","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613948","","7.89","1","26447","13276394","sample_38_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292708","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613947","","7.07","1","23472","11782944","sample_37_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292707","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613946","","8.9","1","29647","14882794","sample_4_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292706","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613945","","5.85","1","19484","9780968","sample_37_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292705","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613944","","5.49","1","18348","9210696","sample_37_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292704","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613943","","6.25","1","20345","10213190","sample_36_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292703","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613942","","5.21","1","17855","8963210","sample_36_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292702","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613941","","5.61","1","18839","9457178","sample_36_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292701","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613940","","6.58","1","21604","10845208","sample_35_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292700","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613939","","4.68","1","15742","7902484","sample_35_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292699","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613938","","6.32","1","21168","10626336","sample_35_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292698","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613937","","4.03","1","13313","6683126","sample_34_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292697","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613936","","6.56","1","22227","11157954","sample_34_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292696","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613935","","6.79","1","22564","11327128","sample_33_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292695","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613934","","7.33","1","24827","12463154","sample_33_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292694","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613933","","7.28","1","24745","12421990","sample_33_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292693","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613932","","8.91","1","30275","15198050","sample_32_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292692","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613931","","6.32","1","21217","10650934","sample_32_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292691","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613930","","6.95","1","23036","11564072","sample_32_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292690","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613929","","8.22","1","26940","13523880","sample_31_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292689","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613928","","6.39","1","22162","11125324","sample_31_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292688","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613927","","6.79","1","22644","11367288","sample_31_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292687","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613926","","2.76","1","8822","4428644","sample_4_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292686","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613924","","6.51","1","21751","10919002","sample_30_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292685","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613925","","8.86","1","29490","14803980","sample_14_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292684","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613923","","7.72","1","25178","12639356","sample_64_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292683","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613921","","8.87","1","28243","14177986","sample_63_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292682","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613922","","6.01","1","19962","10020924","sample_63_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292681","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6613920","","10.3","1","33298","16715596","sample_63_2","AMPLICON","METAGENOMIC","PCR"
